store_id,region,city,category,subcategory,unit_price,quantity,discount,total_sales,profit,customer_type,payment_method,online_order,stockout_flag,weekday,month,year,hour,price_qty,discount_value,profit_margin
25,2,6,0,9,10.73,1,0.2,8.58,2.01,1,3,0,0,0,9,2024,20,10.73,2.1460000000000004,0.20981210855949894
32,2,4,1,0,64.89,3,0.0,194.67,29.54,0,0,0,0,0,8,2023,8,194.67000000000002,0.0,0.1509684673174222
4,3,2,1,3,63.96,1,0.0,63.96,11.47,0,0,1,0,5,9,2023,17,63.96,0.0,0.17657019704433496
60,3,2,3,2,24.68,1,0.1,22.21,1.17,0,1,1,0,6,1,2024,10,24.68,2.468,0.05040930633347694
79,2,4,1,3,67.63,1,0.1,60.87,12.22,1,2,0,0,3,10,2024,15,67.63,6.763,0.19751090997252305
22,2,6,2,7,60.27,1,0.1,54.24,10.16,1,0,0,1,0,5,2024,0,60.27,6.027000000000001,0.18392469225199132
18,3,2,0,5,13.1,2,0.2,20.96,1.56,1,3,0,0,6,6,2023,23,26.2,5.24,0.07103825136612021
38,2,0,3,2,25.86,1,0.2,20.69,1.55,0,0,1,0,3,7,2024,0,25.86,5.172000000000001,0.0714615029967727
21,2,6,0,9,12.04,1,0.15,10.23,2.47,1,1,0,0,1,6,2023,17,12.04,1.8059999999999998,0.219946571682992
19,2,0,1,6,65.89,1,0.0,65.89,15.31,0,1,1,1,2,1,2023,4,65.89,0.0,0.22888324114217373
17,1,5,1,6,48.63,1,0.2,38.9,8.61,0,1,0,0,2,5,2023,11,48.63,9.726,0.21578947368421053
61,2,4,0,5,14.49,2,0.0,28.98,5.5,1,1,1,0,1,6,2024,4,28.98,0.0,0.18345563709139426
33,1,5,2,7,4.19,1,0.0,4.19,0.86,1,0,0,0,3,1,2023,12,4.19,0.0,0.1657032755298651
10,2,3,1,3,61.96,2,0.1,111.53,12.92,1,1,1,0,0,2,2024,0,123.92,12.392000000000001,0.1148138274237981
67,2,6,1,6,68.6,3,0.0,205.8,20.46,1,3,1,0,5,1,2023,11,205.79999999999998,0.0,0.09893617021276596
16,3,2,1,3,97.21,2,0.2,155.54,15.69,1,3,0,0,0,12,2024,11,194.42,38.884,0.10022997316979686
13,0,1,2,1,34.39,1,0.05,32.67,8.01,0,2,0,1,1,5,2023,4,34.39,1.7195,0.23789723789723788
33,2,6,3,2,16.01,2,0.0,32.02,4.33,1,2,1,0,4,11,2023,5,32.02,0.0,0.13113264688067836
53,2,4,1,6,32.81,2,0.1,59.06,5.59,1,3,0,0,4,2,2023,22,65.62,6.562000000000001,0.09307359307359307
53,2,3,0,5,0.57,1,0.0,0.57,0.13,0,2,1,0,0,8,2024,0,0.57,0.0,0.08280254777070065
11,3,2,3,2,0.91,2,0.0,1.82,0.18,0,1,0,1,2,11,2023,10,1.82,0.0,0.06382978723404255
3,3,2,1,6,97.56,2,0.05,185.36,20.33,1,1,0,0,0,6,2024,0,195.12,9.756,0.10908993346211632
40,3,2,3,2,30.76,1,0.2,24.61,5.0,0,2,0,0,3,5,2023,17,30.76,6.152000000000001,0.19523623584537292
35,2,3,3,4,13.34,2,0.0,26.68,2.5,0,3,1,0,3,12,2024,0,26.68,0.0,0.09031791907514451
33,3,2,0,9,5.8,4,0.05,22.04,3.92,1,0,1,1,4,11,2024,22,23.2,1.16,0.1701388888888889
28,2,0,1,6,42.88,1,0.2,34.3,3.1,1,3,1,0,3,9,2024,3,42.88,8.576,0.0878186968838527
20,2,0,0,9,12.81,1,0.0,12.81,1.81,0,3,0,0,0,12,2024,2,12.81,0.0,0.13106444605358436
8,0,1,0,9,51.33,1,0.0,51.33,7.54,1,2,1,0,6,6,2024,9,51.33,0.0,0.14408561054844257
36,2,3,2,1,24.4,1,0.2,19.52,2.47,0,2,0,0,4,11,2024,12,24.4,4.88,0.12037037037037038
79,2,6,1,0,31.05,2,0.15,52.78,11.21,1,0,1,1,1,2,2024,12,62.1,9.315,0.20844179992562292
12,2,4,1,6,106.21,2,0.0,212.42,45.3,1,2,1,0,6,11,2023,19,212.42,0.0,0.21225752038234466
5,2,0,2,8,2.2,1,0.0,2.2,0.25,1,0,0,0,4,4,2024,2,2.2,0.0,0.078125
34,0,1,1,3,48.18,2,0.1,86.72,15.96,0,0,1,1,5,7,2023,0,96.36,9.636000000000001,0.18194254445964433
62,3,2,0,5,51.2,1,0.0,51.2,6.26,0,2,1,0,5,4,2023,15,51.2,0.0,0.11992337164750957
68,0,1,2,7,33.3,2,0.05,63.27,5.78,0,2,0,0,1,9,2024,20,66.6,3.33,0.08993309475649602
57,2,3,2,8,15.6,1,0.1,14.04,1.19,0,3,1,0,5,9,2023,15,15.6,1.56,0.07912234042553191
20,2,4,2,1,0.37,1,0.2,0.3,0.07,1,3,0,0,4,6,2023,15,0.37,0.074,0.05384615384615385
19,3,2,3,4,5.67,1,0.2,4.54,0.5,1,1,1,0,1,2,2024,5,5.67,1.1340000000000001,0.09025270758122744
65,1,5,0,9,6.87,2,0.05,13.05,3.11,1,3,0,0,6,4,2023,10,13.74,0.687,0.22135231316725976
48,2,6,3,2,25.14,1,0.05,23.88,3.12,1,0,0,0,4,9,2024,0,25.14,1.2570000000000001,0.12540192926045016
0,0,1,3,4,28.82,1,0.1,25.94,1.31,0,3,0,0,2,5,2023,18,28.82,2.882,0.04862657757980698
1,2,6,2,1,22.03,4,0.0,88.12,16.32,1,2,1,1,2,3,2024,18,88.12,0.0,0.18312387791741472
56,3,2,3,4,24.22,2,0.0,48.44,2.83,0,1,1,0,1,9,2024,23,48.44,0.0,0.0572411003236246
24,0,1,1,6,38.99,2,0.15,66.28,3.53,1,3,0,0,4,10,2024,13,77.98,11.697000000000001,0.052467300832342446
30,0,1,0,9,30.86,4,0.0,123.44,25.7,0,2,1,0,0,6,2023,0,123.44,0.0,0.20652523304403728
28,2,3,1,3,85.61,1,0.1,77.05,8.27,1,3,0,0,0,6,2024,19,85.61,8.561,0.10595771941063421
43,0,1,1,3,56.74,2,0.0,113.48,7.66,1,1,0,1,5,11,2023,16,113.48,0.0,0.06691125087351503
9,2,6,0,5,21.35,1,0.0,21.35,1.55,0,2,1,0,2,7,2024,8,21.35,0.0,0.06935123042505592
53,0,1,3,4,26.66,1,0.0,26.66,2.32,0,3,0,1,3,8,2023,21,26.66,0.0,0.08387563268257411
12,2,6,0,5,47.36,2,0.1,85.25,5.78,0,0,1,0,4,3,2024,9,94.72,9.472,0.06701449275362319
30,0,1,0,5,7.11,3,0.2,17.06,4.1,1,0,1,0,2,12,2024,8,21.330000000000002,4.266000000000001,0.22702104097452935
66,1,5,0,5,54.02,2,0.1,97.24,19.75,0,3,1,0,6,6,2023,19,108.04,10.804000000000002,0.2010382736156352
51,2,6,0,9,33.42,4,0.05,127.0,12.81,1,0,0,0,4,6,2023,19,133.68,6.684000000000001,0.100078125
73,3,2,0,5,25.57,1,0.1,23.01,5.54,0,0,0,0,3,12,2023,4,25.57,2.5570000000000004,0.2307371928363182
73,0,1,0,5,49.26,3,0.1,133.0,10.34,0,3,1,0,3,11,2023,9,147.78,14.778,0.0771641791044776
46,2,4,2,7,1.36,1,0.1,1.22,0.11,0,0,1,0,5,7,2024,9,1.36,0.136,0.04954954954954956
68,2,0,0,9,35.44,1,0.0,35.44,4.83,0,3,0,0,6,5,2024,16,35.44,0.0,0.13254665203073546
71,2,4,2,1,33.61,2,0.0,67.22,6.97,1,1,0,0,1,6,2023,16,67.22,0.0,0.10216945177367341
33,2,0,1,6,41.29,4,0.15,140.39,21.55,0,1,1,0,3,7,2023,4,165.16,24.773999999999997,0.15241530518424218
52,2,6,2,1,34.21,3,0.1,92.37,23.02,0,3,1,0,3,6,2023,6,102.63,10.263,0.24654599978579841
1,1,5,1,0,65.67,1,0.0,65.67,10.92,0,2,0,1,4,2,2023,20,65.67,0.0,0.16379181040947952
45,2,6,1,6,56.43,2,0.05,107.22,24.39,1,2,0,0,4,11,2023,4,112.86,5.643000000000001,0.22537423766401776
43,0,1,1,3,77.26,1,0.05,73.4,13.22,1,3,1,0,1,12,2024,3,77.26,3.8630000000000004,0.17768817204301074
41,2,3,3,2,13.56,3,0.2,32.54,3.58,0,2,0,0,6,10,2023,8,40.68,8.136000000000001,0.10673822301729279
25,2,6,1,0,65.41,1,0.2,52.33,9.53,0,3,0,0,2,9,2024,16,65.41,13.082,0.17869866866679165
27,1,5,2,1,22.37,1,0.2,17.9,3.19,0,2,1,0,2,8,2023,1,22.37,4.474,0.16878306878306878
34,2,0,2,1,12.71,1,0.0,12.71,1.69,1,3,1,1,0,4,2024,6,12.71,0.0,0.12326768781911013
45,2,0,0,9,35.06,3,0.15,89.4,15.1,1,0,0,0,6,6,2023,7,105.18,15.777000000000001,0.16703539823008848
50,2,4,0,9,20.85,1,0.0,20.85,1.45,1,2,0,0,1,12,2023,12,20.85,0.0,0.06636155606407322
47,2,3,2,7,4.46,1,0.05,4.24,0.81,0,2,0,1,6,6,2023,13,4.46,0.223,0.15458015267175573
26,2,3,1,6,23.98,1,0.0,23.98,1.28,1,2,1,0,6,9,2023,7,23.98,0.0,0.05124099279423539
73,3,2,2,8,40.78,3,0.0,122.34,19.56,1,0,1,1,5,7,2024,10,122.34,0.0,0.1585860223771688
69,1,5,1,0,35.59,3,0.0,106.77,25.77,0,1,1,0,2,5,2023,12,106.77000000000001,0.0,0.2391203488911571
61,1,5,3,2,30.59,3,0.2,73.42,5.39,1,0,0,0,0,12,2023,0,91.77,18.354,0.07242676699811879
76,0,1,1,6,61.1,1,0.1,54.99,6.34,1,2,0,0,5,3,2024,6,61.1,6.11,0.1132345061618146
19,2,0,2,7,17.63,2,0.2,28.21,6.26,0,3,0,0,0,6,2023,20,35.26,7.052,0.21431016775077028
68,1,5,2,7,64.13,4,0.0,256.52,17.41,0,1,1,0,4,4,2024,13,256.52,0.0,0.06760639950295123
52,2,0,0,5,28.59,3,0.0,85.77,8.75,1,3,0,1,5,11,2023,17,85.77,0.0,0.10084130459836349
0,2,4,1,6,75.11,3,0.2,180.26,44.8,1,2,0,0,0,9,2023,13,225.32999999999998,45.066,0.24715877744676157
24,2,0,3,4,30.7,3,0.05,87.49,15.18,1,2,1,1,4,11,2023,9,92.1,4.6049999999999995,0.17154480732286134
21,2,6,3,4,20.37,4,0.15,69.26,13.1,1,1,1,1,1,10,2024,4,81.48,12.222,0.18645032735553657
53,2,4,3,4,24.62,2,0.2,39.39,5.45,0,2,0,0,4,2,2023,20,49.24,9.848,0.1349343897004209
64,2,6,3,2,54.17,2,0.1,97.51,12.57,1,1,1,1,5,2,2023,12,108.34,10.834000000000001,0.1276012587554563
25,1,5,0,5,46.76,1,0.05,44.42,4.6,1,2,1,1,0,5,2023,20,46.76,2.338,0.10127697049757815
49,1,5,3,2,64.04,3,0.1,172.91,26.59,0,1,1,0,0,6,2023,3,192.12,19.212000000000003,0.15289517566557415
24,0,1,1,3,64.43,3,0.05,183.63,27.84,1,1,1,0,1,4,2023,21,193.29000000000002,9.664500000000002,0.1507880626117099
18,0,1,2,8,7.46,1,0.1,6.71,0.38,0,1,1,0,3,6,2023,21,7.46,0.746,0.04928664072632944
49,0,1,3,2,16.19,2,0.0,32.38,3.11,0,3,1,0,5,10,2024,2,32.38,0.0,0.09316956261234272
66,1,5,3,2,1.24,1,0.2,0.99,0.17,1,0,0,0,2,11,2024,6,1.24,0.248,0.08542713567839197
21,2,0,3,2,40.34,1,0.0,40.34,9.64,0,2,1,0,1,12,2023,12,40.34,0.0,0.2331881954523464
12,2,0,2,1,13.28,2,0.15,22.58,3.91,0,3,0,1,3,6,2023,12,26.56,3.9839999999999995,0.16581849024597117
22,1,5,2,7,36.11,3,0.2,86.66,9.95,0,3,0,0,4,5,2023,1,108.33,21.666,0.11350673054985169
27,2,3,0,5,74.28,3,0.0,222.84,37.97,0,2,0,0,1,10,2024,13,222.84,0.0,0.1696300929235168
46,0,1,3,2,13.59,1,0.05,12.91,0.92,1,0,0,1,1,9,2023,11,13.59,0.6795,0.06613946800862688
58,2,3,0,5,13.47,1,0.0,13.47,2.2,1,2,0,1,1,12,2024,17,13.47,0.0,0.15203870076019352
18,2,0,0,9,58.43,3,0.0,175.29,36.21,0,3,1,0,2,11,2023,12,175.29,0.0,0.20540019286403088
67,2,4,2,8,0.83,2,0.15,1.41,0.34,0,1,1,0,4,2,2023,3,1.66,0.24899999999999997,0.14107883817427386
6,0,1,0,9,47.73,1,0.1,42.96,9.13,1,3,1,1,4,12,2024,8,47.73,4.773,0.20768880800727935
61,2,6,3,2,13.25,4,0.1,47.7,4.01,1,1,0,0,0,9,2023,14,53.0,5.300000000000001,0.08234086242299794
11,2,6,0,5,1.48,2,0.05,2.81,0.34,1,1,1,0,2,7,2023,20,2.96,0.148,0.08923884514435695
71,2,6,2,8,59.11,1,0.15,50.24,6.3,1,0,0,1,6,7,2023,20,59.11,8.8665,0.12295081967213115
54,3,2,2,7,43.46,1,0.2,34.77,7.16,1,0,1,0,1,1,2023,13,43.46,8.692,0.20016773832820797
49,3,2,2,8,43.4,1,0.15,36.89,8.85,1,0,1,0,0,4,2024,8,43.4,6.51,0.23357086302454472
77,1,5,3,4,32.35,4,0.05,122.93,6.59,1,1,1,1,4,8,2024,13,129.4,6.470000000000001,0.05317517953683531
2,1,5,0,5,36.98,1,0.0,36.98,3.63,1,3,1,1,0,2,2024,3,36.98,0.0,0.09557661927330174
26,1,5,1,3,35.36,2,0.1,63.65,10.39,0,0,1,1,2,2,2023,5,70.72,7.072,0.16071152358855376
60,2,6,2,8,27.23,4,0.05,103.47,19.37,1,3,1,0,2,11,2023,7,108.92,5.446000000000001,0.1854120800229731
24,2,4,2,7,6.42,3,0.1,17.33,3.48,0,0,1,1,1,3,2024,2,19.259999999999998,1.926,0.18985270049099837
24,0,1,0,5,2.78,1,0.15,2.36,0.44,0,0,1,0,4,9,2024,14,2.78,0.417,0.13095238095238096
29,1,5,2,8,33.22,2,0.15,56.47,9.12,1,1,1,0,0,4,2023,18,66.44,9.966,0.15869149121280668
54,2,4,0,5,48.16,1,0.1,43.34,8.3,0,2,1,0,5,5,2023,20,48.16,4.816,0.18718989625620208
31,3,2,0,5,17.33,1,0.15,14.73,1.14,0,3,0,0,5,12,2024,6,17.33,2.5994999999999995,0.07247298156389065
10,2,0,2,7,20.76,3,0.0,62.28,13.68,1,0,1,0,2,7,2024,0,62.28,0.0,0.2161820480404551
26,2,6,0,5,2.24,1,0.15,1.9,0.46,0,1,1,0,5,2,2024,15,2.24,0.336,0.15862068965517243
58,2,3,0,9,25.14,1,0.0,25.14,1.38,0,3,0,0,0,7,2024,17,25.14,0.0,0.052792654934965565
17,1,5,1,0,75.2,1,0.1,67.68,7.03,1,2,0,1,1,4,2024,1,75.2,7.5200000000000005,0.10235876528829353
69,2,0,0,9,40.83,1,0.2,32.66,3.92,0,2,0,0,6,3,2023,6,40.83,8.166,0.11645870469399883
30,2,0,1,3,70.9,4,0.1,255.24,57.26,0,3,0,0,2,7,2023,23,283.6,28.360000000000003,0.22346237901966903
7,2,6,3,2,12.63,1,0.1,11.37,1.81,0,1,0,0,4,4,2024,21,12.63,1.2630000000000001,0.1463217461600647
20,2,4,0,9,12.0,2,0.0,24.0,3.11,1,3,1,0,1,9,2024,1,24.0,0.0,0.1244
36,2,0,2,1,40.91,1,0.0,40.91,6.93,1,0,1,0,0,12,2024,20,40.91,0.0,0.16535433070866143
47,3,2,2,8,41.24,2,0.05,78.36,10.97,0,3,1,1,1,9,2024,7,82.48,4.1240000000000006,0.13823084677419356
68,0,1,3,4,21.56,3,0.1,58.21,6.65,1,2,1,0,5,4,2024,21,64.67999999999999,6.468,0.11231210944097281
3,0,1,2,7,16.48,1,0.2,13.18,1.2,0,2,1,0,1,7,2023,6,16.48,3.2960000000000003,0.0846262341325811
2,2,0,1,6,83.34,1,0.2,66.67,4.88,1,1,0,1,2,9,2024,18,83.34,16.668000000000003,0.07211467415398255
16,2,0,1,0,52.8,1,0.1,47.52,2.62,1,0,1,0,1,10,2023,11,52.8,5.28,0.05399835119538335
79,2,6,2,1,39.92,2,0.05,75.85,13.3,1,2,1,0,3,3,2023,19,79.84,3.9920000000000004,0.17306441119063112
58,1,5,2,8,22.26,4,0.2,71.23,12.6,0,1,1,0,5,9,2023,18,89.04,17.808000000000003,0.17444275231898101
79,2,4,1,6,39.05,3,0.0,117.15,26.06,0,2,0,1,1,7,2023,21,117.14999999999999,0.0,0.22056707575116374
17,1,5,3,4,57.25,3,0.05,163.16,32.99,1,3,0,0,4,10,2023,18,171.75,8.5875,0.2009624756335283
6,2,4,2,8,27.4,1,0.0,27.4,4.41,0,0,0,0,4,9,2023,21,27.4,0.0,0.15528169014084509
68,2,4,0,9,10.79,1,0.05,10.25,2.4,1,2,0,0,3,5,2024,5,10.79,0.5395,0.21333333333333332
50,2,6,0,9,2.82,1,0.0,2.82,0.51,1,1,1,0,0,9,2023,7,2.82,0.0,0.13350785340314136
59,2,0,3,4,0.8,3,0.0,2.4,0.17,1,1,1,0,6,8,2023,11,2.4000000000000004,0.0,0.05
61,2,6,2,7,17.54,1,0.2,14.03,3.44,0,2,1,0,3,12,2024,11,17.54,3.508,0.22887558216899534
28,0,1,2,7,63.5,1,0.0,63.5,13.13,1,0,0,0,3,9,2024,6,63.5,0.0,0.20356589147286822
74,2,3,1,6,48.31,3,0.0,144.93,23.65,1,3,1,0,3,12,2024,23,144.93,0.0,0.16206400328924825
59,2,0,2,8,53.95,2,0.2,86.32,18.25,0,0,0,0,0,5,2023,14,107.9,21.580000000000002,0.20900137425561155
19,3,2,1,6,57.38,3,0.1,154.93,14.05,1,0,0,1,0,11,2023,0,172.14000000000001,17.214000000000002,0.09010453408580774
73,3,2,0,9,1.38,1,0.1,1.24,0.13,1,1,0,0,2,11,2024,20,1.38,0.13799999999999998,0.05803571428571428
33,1,5,3,4,15.54,1,0.05,14.76,3.61,0,3,0,0,4,11,2024,22,15.54,0.777,0.22906091370558376
68,3,2,0,9,0.62,2,0.2,0.99,0.07,1,0,0,0,2,11,2023,5,1.24,0.248,0.03517587939698493
25,2,3,2,8,7.88,1,0.0,7.88,1.07,1,2,1,1,6,6,2024,6,7.88,0.0,0.12049549549549551
17,2,0,3,2,7.29,1,0.05,6.93,1.68,0,2,1,0,4,6,2023,3,7.29,0.36450000000000005,0.21185372005044137
43,2,6,3,2,13.08,2,0.0,26.16,2.71,0,2,1,1,0,12,2024,21,26.16,0.0,0.09977908689248895
5,2,3,2,7,55.26,4,0.05,209.99,17.02,0,3,1,0,2,6,2023,20,221.04,11.052,0.08066733020522299
25,2,0,3,2,29.22,1,0.1,26.3,4.71,1,0,1,0,5,9,2024,0,29.22,2.922,0.17252747252747253
43,2,4,0,9,11.27,2,0.0,22.54,5.62,1,2,1,0,3,8,2023,10,22.54,0.0,0.2387425658453696
33,1,5,1,3,64.44,1,0.2,51.55,8.73,1,0,1,0,3,12,2024,21,64.44,12.888,0.16612749762131304
10,3,2,3,2,8.29,3,0.2,19.9,2.04,0,2,0,1,1,10,2023,12,24.869999999999997,4.974,0.09760765550239235
39,2,4,1,6,6.58,1,0.05,6.25,1.26,1,2,1,1,4,6,2023,2,6.58,0.329,0.17379310344827587
20,2,6,0,9,84.13,3,0.0,252.39,23.37,1,2,0,0,4,10,2023,22,252.39,0.0,0.09222936974624098
30,2,6,0,5,28.79,2,0.0,57.58,12.63,1,1,1,0,3,8,2024,0,57.58,0.0,0.21560259474223287
73,2,3,0,5,13.22,1,0.15,11.24,1.78,1,0,0,0,5,5,2023,4,13.22,1.983,0.1454248366013072
39,2,6,2,7,13.68,2,0.1,24.62,4.63,1,1,0,0,2,7,2023,14,27.36,2.736,0.1807181889149102
10,0,1,1,0,30.12,4,0.05,114.46,17.22,1,1,0,0,6,3,2023,9,120.48,6.024000000000001,0.14914256019400657
75,0,1,2,1,58.09,2,0.05,110.37,13.45,0,2,0,0,4,4,2023,12,116.18,5.809000000000001,0.12076860914070216
14,1,5,2,8,55.04,3,0.05,156.86,16.92,1,0,0,1,5,2,2024,8,165.12,8.256,0.10718358038768529
10,2,6,3,4,40.06,2,0.15,68.1,7.81,1,2,0,0,5,10,2023,22,80.12,12.018,0.1130246020260492
62,2,4,0,5,2.7,1,0.2,2.16,0.25,1,2,0,0,6,5,2024,1,2.7,0.54,0.0791139240506329
69,2,6,3,2,55.2,1,0.05,52.44,10.84,0,0,1,0,1,3,2023,12,55.2,2.7600000000000002,0.2028443113772455
72,2,4,2,8,34.0,1,0.2,27.2,3.52,0,3,0,0,2,3,2023,7,34.0,6.800000000000001,0.12482269503546099
53,2,3,2,1,38.1,3,0.0,114.3,25.96,0,0,1,0,2,9,2024,18,114.30000000000001,0.0,0.22515177797051172
37,2,3,1,0,68.92,2,0.05,130.95,12.99,1,3,1,0,6,9,2023,9,137.84,6.892,0.0984463812050019
44,2,3,0,9,5.14,1,0.0,5.14,0.29,0,1,1,0,4,8,2023,17,5.14,0.0,0.04723127035830619
54,2,0,2,1,1.04,1,0.0,1.04,0.13,1,2,1,0,4,8,2024,5,1.04,0.0,0.06372549019607843
79,0,1,3,2,14.8,3,0.1,39.96,9.71,1,2,0,0,1,9,2024,1,44.400000000000006,4.44,0.23706054687500003
39,2,0,0,5,37.87,3,0.0,113.61,11.66,0,0,1,0,1,5,2024,9,113.60999999999999,0.0,0.10173632318296832
19,2,0,0,9,2.61,2,0.1,4.7,0.84,0,3,0,0,1,10,2023,17,5.22,0.522,0.14736842105263157
70,2,0,0,9,21.49,4,0.2,68.77,4.67,0,0,0,0,4,4,2023,8,85.96,17.192,0.06693421241221155
2,2,4,3,4,21.47,4,0.0,85.88,16.46,0,1,1,0,3,1,2023,12,85.88,0.0,0.18945672191528548
15,3,2,3,4,40.85,1,0.0,40.85,2.67,1,2,1,0,1,1,2023,19,40.85,0.0,0.06379928315412187
43,3,2,0,5,38.49,3,0.0,115.47,25.18,1,0,1,0,4,9,2024,11,115.47,0.0,0.2161930110758135
66,3,2,1,3,39.8,1,0.0,39.8,3.39,1,2,0,0,1,7,2024,15,39.8,0.0,0.08308823529411766
23,2,0,2,8,53.93,3,0.05,153.7,24.96,0,2,1,1,3,11,2023,19,161.79,8.0895,0.16134453781512606
44,2,6,0,9,1.74,4,0.0,6.96,1.53,1,1,0,0,4,7,2024,2,6.96,0.0,0.1922110552763819
74,1,5,0,5,46.84,4,0.1,168.62,9.25,0,0,1,0,1,11,2023,16,187.36,18.736,0.05453366348307982
63,2,3,0,9,14.0,3,0.2,33.6,6.33,1,2,0,0,1,11,2024,23,42.0,8.4,0.18294797687861272
7,0,1,0,5,28.28,2,0.05,53.73,8.86,1,0,0,0,4,8,2023,11,56.56,2.8280000000000003,0.16188562031792436
65,0,1,2,8,29.52,2,0.0,59.04,13.63,1,1,1,0,1,2,2023,21,59.04,0.0,0.2270153231179214
68,2,6,1,3,63.95,3,0.1,172.67,12.1,0,0,1,0,2,11,2024,18,191.85000000000002,19.185000000000002,0.06967236713306847
56,1,5,3,2,38.49,2,0.05,73.13,15.69,1,0,0,0,5,3,2024,6,76.98,3.849,0.21165520032375557
18,0,1,1,3,67.83,3,0.15,172.97,40.53,0,2,0,0,3,4,2024,10,203.49,30.5235,0.23297120193136747
44,2,4,0,5,40.67,1,0.0,40.67,9.32,1,3,0,0,2,4,2023,23,40.67,0.0,0.2236621070314375
56,2,0,2,8,34.29,2,0.05,65.15,5.57,0,2,1,0,1,6,2023,8,68.58,3.4290000000000003,0.08420256991685562
51,2,3,0,5,0.29,1,0.2,0.23,0.05,0,3,1,0,1,8,2023,4,0.29,0.057999999999999996,0.04065040650406505
76,2,3,3,2,30.4,1,0.0,30.4,6.55,0,0,0,0,5,12,2023,23,30.4,0.0,0.2085987261146497
61,0,1,3,2,13.72,1,0.0,13.72,0.95,0,3,0,0,0,7,2023,23,13.72,0.0,0.06453804347826086
58,2,3,0,9,2.81,4,0.15,9.55,1.97,0,3,0,0,4,8,2023,22,11.24,1.686,0.1867298578199052
31,1,5,0,9,19.2,4,0.15,65.28,14.94,0,3,0,0,3,12,2023,14,76.8,11.52,0.22540736270368134
10,1,5,2,1,28.66,1,0.1,25.79,6.39,0,1,1,0,6,5,2023,11,28.66,2.866,0.23852183650615902
2,2,6,1,0,64.99,3,0.0,194.97,20.12,1,2,1,0,1,11,2023,0,194.96999999999997,0.0,0.10266877583303567
69,2,4,0,9,46.12,1,0.2,36.9,4.5,0,0,1,1,5,6,2024,23,46.12,9.224,0.1187335092348285
65,3,2,0,5,51.15,1,0.2,40.92,5.25,1,2,0,0,5,8,2023,23,51.15,10.23,0.1252385496183206
34,3,2,0,5,31.73,3,0.1,85.67,5.31,1,0,0,0,0,10,2024,21,95.19,9.519,0.061266874350986496
6,2,6,0,5,35.34,3,0.1,95.42,15.78,1,3,1,0,0,4,2023,20,106.02000000000001,10.602000000000002,0.16365899191039202
14,3,2,1,0,61.91,2,0.1,111.44,7.53,0,1,0,0,2,10,2023,12,123.82,12.382,0.06696905016008538
53,1,5,0,5,40.34,3,0.0,121.02,6.52,1,0,1,0,4,7,2023,14,121.02000000000001,0.0,0.05343386330109818
7,2,0,1,6,69.74,4,0.0,278.96,22.57,1,3,0,1,4,5,2023,6,278.96,0.0,0.08061865980854409
72,0,1,1,0,58.91,4,0.2,188.51,20.27,1,2,0,1,3,5,2023,23,235.64,47.128,0.10696005487837054
29,2,0,2,7,68.04,1,0.15,57.83,11.59,1,1,1,0,5,2,2023,13,68.04,10.206000000000001,0.19700832908380078
35,2,0,2,1,14.08,2,0.0,28.16,7.01,1,1,1,0,0,8,2024,17,28.16,0.0,0.24039780521262002
59,3,2,2,7,54.09,2,0.2,86.54,11.8,0,0,1,0,2,9,2024,6,108.18,21.636000000000003,0.1347955220470642
21,3,2,1,3,32.91,4,0.1,118.48,22.52,0,1,0,0,2,8,2023,14,131.64,13.164,0.1884834281888182
20,3,2,0,9,41.27,1,0.05,39.21,6.9,1,2,0,0,3,11,2024,6,41.27,2.0635000000000003,0.1715991047003233
40,3,2,0,9,53.73,2,0.0,107.46,5.96,0,3,0,0,0,5,2024,0,107.46,0.0,0.054951134058639134
47,2,0,2,7,13.14,2,0.1,23.65,1.48,0,0,0,0,2,10,2024,19,26.28,2.628,0.060040567951318465
38,3,2,0,5,27.78,1,0.15,23.61,1.76,0,2,0,1,3,11,2024,7,27.78,4.167,0.07151564404713531
15,2,4,1,6,74.31,2,0.05,141.19,15.48,0,1,1,0,3,3,2024,18,148.62,7.431000000000001,0.10886841550038681
34,1,5,3,2,30.04,1,0.2,24.03,4.12,0,3,0,0,6,11,2024,6,30.04,6.008,0.16460247702756692
16,2,4,0,9,32.56,2,0.0,65.12,8.5,0,2,0,0,2,5,2023,0,65.12,0.0,0.12855414398064124
41,3,2,0,9,27.72,2,0.0,55.44,3.32,0,3,1,0,1,4,2024,12,55.44,0.0,0.058823529411764705
71,2,0,2,7,3.12,4,0.15,10.61,1.08,1,0,0,0,1,11,2023,5,12.48,1.8719999999999999,0.0930232558139535
36,2,3,3,4,72.36,2,0.2,115.78,7.99,0,3,0,0,4,1,2024,14,144.72,28.944000000000003,0.06841924987155334
43,0,1,1,3,49.93,2,0.1,89.87,4.54,0,0,0,1,4,11,2023,15,99.86,9.986,0.04996148343787828
75,1,5,2,7,33.68,4,0.05,127.98,15.72,1,1,0,0,1,4,2023,12,134.72,6.736000000000001,0.1218793611412622
61,0,1,2,7,12.06,4,0.0,48.24,6.35,0,0,1,0,6,10,2023,16,48.24,0.0,0.12896019496344435
47,2,0,0,5,20.52,4,0.0,82.08,14.68,0,3,0,1,1,2,2024,3,82.08,0.0,0.17669715936446798
73,1,5,0,5,6.51,2,0.0,13.02,2.5,0,1,1,0,5,4,2023,22,13.02,0.0,0.1783166904422254
